Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
Class 19,0.6853932584269663,0.6594594594594595,0.6721763085399449,185.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 20,0.2857142857142857,0.14285714285714285,0.19047619047619047,70.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 21,0.35051546391752575,0.2085889570552147,0.26153846153846155,163.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 22,0.03636363636363636,0.02631578947368421,0.030534351145038167,76.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 23,0.1390728476821192,0.15328467153284672,0.14583333333333334,411.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 24,0.48695652173913045,0.42105263157894735,0.45161290322580644,133.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 25,0.43023255813953487,0.30833333333333335,0.3592233009708738,240.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 26,0.8620689655172413,0.6756756756756757,0.7575757575757576,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 27,0.38953488372093026,0.3160377358490566,0.3489583333333333,212.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 28,0.427536231884058,0.43703703703703706,0.43223443223443225,135.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 29,0.7360703812316716,0.6729222520107239,0.7030812324929971,373.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 30,0.4606741573033708,0.3253968253968254,0.3813953488372093,126.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 31,0.46808510638297873,0.3283582089552239,0.38596491228070173,67.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 32,0.5664739884393064,0.7814992025518341,0.6568364611260054,627.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 33,0.40384615384615385,0.25301204819277107,0.3111111111111111,83.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 34,0.2763596004439512,0.4129353233830846,0.33111702127659576,603.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 35,0.627906976744186,0.26732673267326734,0.375,101.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 36,0.7368421052631579,0.3783783783783784,0.5,74.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 37,0.3055555555555556,0.44,0.36065573770491804,50.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 38,0.3424242424242424,0.20433996383363473,0.2559456398640997,553.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 39,0.618421052631579,0.7704918032786885,0.6861313868613139,122.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 40,0.2301710730948678,0.3583535108958838,0.2803030303030303,413.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 41,0.40625,0.33886255924170616,0.3695090439276486,422.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
Class 42,0.44634146341463415,0.42857142857142855,0.43727598566308246,427.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
accuracy,0.48739782016348776,0.48739782016348776,0.48739782016348776,0.48739782016348776,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
macro avg,0.44656831272565184,0.4009384769675337,0.4095017752032096,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
weighted avg,0.4859371800090138,0.48739782016348776,0.4725022974914741,11744.0,Logistic Regression,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,,,857,367
