Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
Class 18,0.5177514792899408,0.39863325740318906,0.45045045045045046,439.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 19,0.7076023391812866,0.654054054054054,0.6797752808988764,185.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 20,0.5,0.4142857142857143,0.453125,70.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 21,0.6666666666666666,0.36024844720496896,0.46774193548387105,161.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 22,0.46511627906976744,0.2631578947368421,0.3361344537815126,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 23,0.44493392070484583,0.49148418491484186,0.4670520231213873,411.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 24,0.3723404255319149,0.2631578947368421,0.3083700440528634,133.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 25,0.5510204081632653,0.5625,0.5567010309278351,240.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 26,0.7402597402597403,0.7702702702702703,0.7549668874172186,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 27,0.461864406779661,0.5141509433962265,0.4866071428571429,212.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 28,0.45454545454545453,0.5185185185185185,0.4844290657439447,135.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 29,0.620137299771167,0.7304582210242587,0.6707920792079208,371.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 30,0.5339805825242718,0.4365079365079365,0.48034934497816595,126.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 31,0.5614035087719298,0.47761194029850745,0.5161290322580644,67.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 32,0.765625,0.7067307692307693,0.7350000000000001,624.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 33,0.620253164556962,0.5903614457831325,0.6049382716049382,83.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 34,0.4710017574692443,0.4459234608985025,0.4581196581196581,601.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 35,0.6476190476190476,0.6732673267326733,0.6601941747572816,101.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 36,0.7714285714285715,0.36486486486486486,0.4954128440366973,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 37,0.6470588235294118,0.66,0.6534653465346535,50.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 38,0.4896810506566604,0.47282608695652173,0.4811059907834101,552.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 39,0.8303571428571429,0.7622950819672131,0.7948717948717948,122.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 40,0.4738219895287958,0.4393203883495146,0.455919395465995,412.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 41,0.5025125628140703,0.47619047619047616,0.4889975550122249,420.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 42,0.5536912751677853,0.3873239436619718,0.45580110497237564,426.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
accuracy,0.5720628415300546,0.5720628415300546,0.5720628415300546,0.5720628415300546,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
macro avg,0.5625983190248884,0.5251796931606015,0.5371178649765754,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
weighted avg,0.5810994359983102,0.5720628415300546,0.5709217587539721,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 0,0.3968253968253968,0.390625,0.3937007874015748,64.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 1,0.4043355325164939,0.6509863429438544,0.4988372093023256,659.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 2,0.5941080196399345,0.5883306320907618,0.5912052117263843,617.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 3,0.4276315789473684,0.49872122762148335,0.4604486422668241,391.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 4,0.940809968847352,0.9393468118195957,0.9400778210116731,643.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 5,0.8728139904610492,0.8511627906976744,0.8618524332810046,645.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 6,0.6329113924050633,0.8130081300813008,0.7117437722419929,246.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 7,0.5074626865671642,0.3487179487179487,0.4133738601823708,195.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 8,0.6,0.532258064516129,0.5641025641025641,124.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 9,0.7358490566037735,0.5803571428571429,0.64891846921797,336.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 10,0.5698689956331878,0.725,0.6381418092909535,360.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 11,0.40425531914893614,0.31666666666666665,0.35514018691588783,60.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 12,0.4667535853976532,0.5165945165945166,0.4904109589041096,693.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 13,0.44339622641509435,0.5280898876404494,0.48205128205128206,89.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 14,0.5978260869565217,0.48672566371681414,0.5365853658536586,113.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 15,0.4857142857142857,0.3655913978494624,0.4171779141104295,93.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 16,0.546875,0.48951048951048953,0.5166051660516605,143.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 17,0.5625,0.47368421052631576,0.5142857142857142,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 18,0.5118343195266272,0.3940774487471526,0.4453024453024452,439.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 19,0.7073170731707317,0.6270270270270271,0.664756446991404,185.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 20,0.5087719298245614,0.4142857142857143,0.4566929133858268,70.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 21,0.6320754716981132,0.4161490683229814,0.50187265917603,161.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 22,0.41509433962264153,0.2894736842105263,0.3410852713178295,76.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 23,0.4269911504424779,0.46958637469586373,0.4472769409038238,411.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 24,0.449438202247191,0.3007518796992481,0.36036036036036034,133.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 25,0.5333333333333333,0.5333333333333333,0.5333333333333333,240.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 26,0.7261904761904762,0.8243243243243243,0.7721518987341773,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 27,0.46153846153846156,0.5660377358490566,0.5084745762711864,212.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 28,0.48936170212765956,0.5111111111111111,0.5,135.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 29,0.669047619047619,0.7574123989218329,0.7104930467762326,371.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 30,0.5157894736842106,0.3888888888888889,0.44343891402714936,126.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 31,0.49230769230769234,0.47761194029850745,0.4848484848484848,67.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 32,0.7478849407783418,0.7083333333333334,0.7275720164609053,624.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 33,0.5512820512820513,0.5180722891566265,0.5341614906832298,83.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 34,0.4603448275862069,0.4442595673876872,0.4521591871295512,601.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 35,0.6421052631578947,0.6039603960396039,0.6224489795918368,101.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 36,0.90625,0.3918918918918919,0.5471698113207547,74.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 37,0.673469387755102,0.66,0.6666666666666666,50.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 38,0.4817658349328215,0.45471014492753625,0.46784715750232997,552.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 39,0.8275862068965517,0.7868852459016393,0.8067226890756303,122.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 40,0.42091152815013405,0.38106796116504854,0.39999999999999997,412.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 41,0.5115681233933161,0.4738095238095238,0.49196538936959205,420.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
Class 42,0.5967213114754099,0.4272300469483568,0.4979480164158686,426.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
accuracy,0.5732581967213115,0.5732581967213115,0.5732581967213115,0.5732581967213115,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
macro avg,0.5709050660988116,0.532922517537847,0.544637392182396,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
weighted avg,0.5815818434714486,0.5732581967213115,0.5718309148599697,11712.0,DynaDetect,30,30,64,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,label_flip,Poisoned,2,8,428,183
